rxnID,rxnFormula,LB,UB,note
MAR04636,"L-carnitine [Cytosol] + 3-Hydroxyoctadecenoyl Coenzyme A [Cytosol]  <=> CoA [Cytosol] + 3-Hydroxy-Octadecenoyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04638,"L-carnitine [Cytosol] + 3-Hydroxyoctadecadienoyl Coenzyme A [Cytosol]  <=> CoA [Cytosol] + 3-Hydroxyoctadecadienoylcarnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04639,"L-carnitine [Cytosol] + (S)-3-Hydroxyoctadecanoyl Coenzyme A [Cytosol]  <=> CoA [Cytosol] + 3-Hydroxyoctadecanoyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04645,"O-acetylcarnitine [Peroxisome]  <=> O-acetylcarnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04661,"Succinyl Carnitine [Peroxisome]  <=> Succinyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04671,"L-carnitine [Cytosol] + (R)-3-hydroxybutanoyl-CoA [Cytosol]  <=> CoA [Cytosol] + 3-Hydroxy Butyryl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04674,"O-butanoylcarnitine [Peroxisome]  <=> O-butanoylcarnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04677,"O-butanoylcarnitine [Cytosol]  <=> O-butanoylcarnitine [Mitochondria] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04678,"butyryl-CoA [Peroxisome] + L-carnitine [Peroxisome]  <=> CoA [Peroxisome] + O-butanoylcarnitine [Peroxisome] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04707,"L-carnitine [Cytosol] + isovaleryl-CoA [Cytosol]  <=> CoA [Cytosol] + Isovaleryl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04711,"L-carnitine [Cytosol] + tiglyl-CoA [Cytosol]  <=> CoA [Cytosol] + Tiglyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04719,"hexanoyl-CoA [Cytosol] + L-carnitine [Cytosol]  <=> CoA [Cytosol] + Hexanoyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04722,"hexanoyl-CoA [Peroxisome] + L-carnitine [Peroxisome]  <=> CoA [Peroxisome] + Hexanoyl Carnitine [Peroxisome] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04726,"Hexanoyl Carnitine [Peroxisome]  <=> Hexanoyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04728,"Adipoyl Carnitine [Peroxisome]  <=> Adipoyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04745,"L-carnitine [Cytosol] + Adipoyl Coenzyme A [Cytosol]  <=> CoA [Cytosol] + Adipoyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04749,"L-carnitine [Cytosol] + Octenoyl Coenzyme A [Cytosol]  <=> CoA [Cytosol] + Octenoyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04759,"L-carnitine [Cytosol] + Suberyl Coenzyme A [Cytosol]  <=> CoA [Cytosol] + Suberyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04782,"4,8-dimethylnonanoylcarnitine [Peroxisome]  <=> 4,8-dimethylnonanoylcarnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04783,"decanoic acid [Cytosol]  <=> decanoic acid [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04793,"(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA [Cytosol] + ATP [Cytosol] + H2O [Cytosol]  -> (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA [Peroxisome] + ADP [Cytosol] + H+ [Cytosol] + Pi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04803,"ATP [Cytosol] + H2O [Cytosol] + 13-Docosenoyl Coenzyme A [Cytosol]  -> ADP [Cytosol] + H+ [Cytosol] + Pi [Cytosol] + 13-Docosenoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR04805,"ATP [Cytosol] + cis-erucic acid [Extracellular] + CoA [Cytosol]  -> AMP [Cytosol] + PPi [Cytosol] + 13-Docosenoyl Coenzyme A [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04807,"behenic acid [Cytosol]  <=> behenic acid [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04809,"Docosanedioicacid [Endoplasmic reticulum]  <=> Docosanedioicacid [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04811,"ATP [Cytosol] + docosanoyl-CoA [Cytosol] + H2O [Cytosol]  -> ADP [Cytosol] + docosanoyl-CoA [Peroxisome] + H+ [Cytosol] + Pi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04813,"Docosanedioicacid [Cytosol]  <=> Docosanedioicacid [Extracellular] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04815,"3-Hydroxy Butyryl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04820,"3-Hydroxydodecanoylcarnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04821,"3-Hydroxydecanoylcarnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04822,"3-Hydroxyhexadecenoylcarnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04823,"3-Hydroxyhexadecanoylcarnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04824,"3-Hydroxy-Isovaleryl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04825,"3-Hydroxyoctadecadienoylcarnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04826,"3-Hydroxyoctadecanoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04827,"3-Hydroxy-Octadecenoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04828,"3-Hydroxy-Tetradecanoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04829,"3-Hydroxy Tetradecenoyl-7-Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04830,"3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04853,"3-Hydroxy Trans5,8Tetradecadienoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04857,"Decenoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04859,"Decanoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04866,"Sebacoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04869,"Dodecanedioyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04884,"Hexadecanedioic Acid Mono-L-Carnitine Ester [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04886,"malonyl-carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04889,"O-butanoylcarnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04891,"Succinyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04895,"Tiglyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04897,"Glutaryl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04899,"Hexanoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04901,"Adipoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04909,"Octenoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04918,"L-octanoylcarnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04920,"Suberyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04921,"Dodecenoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04923,"dodecanoylcarnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04925,"Decadienoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04927,"cis-erucic acid [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04929,"behenic acid [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04936,"Docosanedioicacid [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04943,"Isovaleryl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04950,"Tetradecadienoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04965,"Tetradecenoyl Carnitine [Extracellular]  -> ",0,1000,"Original human 1 reaction and default constraints."
MAR04967,"(2E)-decenoyl-CoA [Mitochondria] + CoA [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria]  -> acetyl-CoA [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + octanoyl-CoA [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04968,"(2E)-decenoyl-CoA [Peroxisome] + CoA [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome]  -> acetyl-CoA [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + octanoyl-CoA [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR04970,"2-trans-4-cis-decadienoyl-CoA [Mitochondria] + H+ [Mitochondria] + NADPH [Mitochondria]  -> NADP+ [Mitochondria] + trans-3-decenoyl-CoA [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04974,"2-trans-4-cis-decadienoyl-CoA [Peroxisome] + H+ [Peroxisome] + NADPH [Peroxisome]  -> NADP+ [Peroxisome] + trans-3-decenoyl-CoA [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR04978,"FAD [Mitochondria] + 4,7-Decadienoyl Coenzyme A [Mitochondria]  -> FADH2 [Mitochondria] + 2,4,7-Decatrienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04981,"FAD [Peroxisome] + 4,7-Decadienoyl Coenzyme A [Peroxisome]  -> FADH2 [Peroxisome] + 2,4,7-Decatrienoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR04984,"CoA [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + 2,7-Decadienoyl Coenzyme A [Mitochondria]  -> acetyl-CoA [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + 5-Octenoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04987,"CoA [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome] + 2,7-Decadienoyl Coenzyme A [Peroxisome]  -> acetyl-CoA [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + 5-Octenoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR04988,"3,7-Decadienoyl Coenzyme A [Mitochondria]  -> 2,7-Decadienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04991,"3,7-Decadienoyl Coenzyme A [Peroxisome]  -> 2,7-Decadienoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05001,"H+ [Mitochondria] + NADPH [Mitochondria] + 2,4,7-Decatrienoyl Coenzyme A [Mitochondria]  -> NADP+ [Mitochondria] + 3,7-Decadienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05017,"H+ [Peroxisome] + NADPH [Peroxisome] + 2,4,7-Decatrienoyl Coenzyme A [Peroxisome]  -> NADP+ [Peroxisome] + 3,7-Decadienoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05019,"decanoyl-CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria]  -> (S)-hydroxydecanoyl-CoA [Mitochondria] + FADH2 [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05024,"CoA [Mitochondria] + decanoyl-CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + octanoyl-CoA [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05025,"CoA [Peroxisome] + decanoyl-CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome]  -> acetyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + octanoyl-CoA [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05026,"CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome] + Sebacoyl Coenzyme A [Peroxisome]  -> acetyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + Suberyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05028,"CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome] + 2,6,10-Trimethyl Undecanoyl Coenzyme A [Peroxisome]  -> FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + propanoyl-CoA [Peroxisome] + 4,8-Dimethylnonanoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05030,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + undecanoyl-CoA [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + nonanoyl-CoA [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05044,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + 5-Dodecenoyl Coenzyme A [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + trans-3-decenoyl-CoA [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05069,"(2E)-dodecenoyl-CoA [Peroxisome] + CoA [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome]  -> acetyl-CoA [Peroxisome] + decanoyl-CoA [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05072,"CoA [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + 2,6-Dodecadienoyl Coenzyme A [Mitochondria]  -> 4-cis-decenoyl-CoA [Mitochondria] + acetyl-CoA [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05075,"3,6-Dodecadienoyl Coenzyme A [Mitochondria]  -> 2,6-Dodecadienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05081,"3,6-Dodecadienoyl Coenzyme A [Peroxisome]  -> 2,6-Dodecadienoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05083,"CoA [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + 2,6,9-Dodecatrienoyl Coenzyme A [Mitochondria]  -> acetyl-CoA [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + 4,7-Decadienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05086,"CoA [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome] + 2,6,9-Dodecatrienoyl Coenzyme A [Peroxisome]  -> acetyl-CoA [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + 4,7-Decadienoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05090,"3,6,9-Dodecatrienoyl Coenzyme A [Mitochondria]  -> 2,6,9-Dodecatrienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05093,"3,6,9-Dodecatrienoyl Coenzyme A [Peroxisome]  -> 2,6,9-Dodecatrienoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05095,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + lauroyl-CoA [Mitochondria] + NAD+ [Mitochondria]  -> acetyl-CoA [Mitochondria] + decanoyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05097,"CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + lauroyl-CoA [Peroxisome] + NAD+ [Peroxisome]  -> acetyl-CoA [Peroxisome] + decanoyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05098,"FAD [Mitochondria] + H2O [Mitochondria] + lauroyl-CoA [Mitochondria]  -> (S)-3-hydroxydodecanoyl-CoA [Mitochondria] + FADH2 [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05100,"CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome] + Dodecanedioyl Coenzyme A [Peroxisome]  -> acetyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + Sebacoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05103,"Dodecanedioyl Carnitine [Peroxisome]  <=> Dodecanedioyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR05104,"L-carnitine [Cytosol] + Dodecanedioyl Coenzyme A [Cytosol]  <=> CoA [Cytosol] + Dodecanedioyl Carnitine [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR05106,"L-carnitine [Peroxisome] + Dodecanedioyl Coenzyme A [Peroxisome]  <=> CoA [Peroxisome] + Dodecanedioyl Carnitine [Peroxisome] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR05108,"4,8,12-trimethyltridecanoyl-CoA [Peroxisome] + CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome]  -> acetyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + 2,6,10-Trimethyl Undecanoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05110,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + tridecanoyl-CoA [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + undecanoyl-CoA [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05111,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + 7-Tetradecenoyl Coenzyme A [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + 5-Dodecenoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05119,"5-tetradecenoyl-CoA [Peroxisome] + CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome]  -> (3Z)-dodecenoyl-CoA [Peroxisome] + acetyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05120,"FAD [Mitochondria] + H2O [Mitochondria] + 7-Tetradecenoyl Coenzyme A [Mitochondria]  -> FADH2 [Mitochondria] + 3-Hydroxy Tetradecenoyl-7 Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05123,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + 5,8-Tetradecadienoyl Coenzyme A [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + 3,6-Dodecadienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05175,"CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome] + 5,8-Tetradecadienoyl Coenzyme A [Peroxisome]  -> acetyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + 3,6-Dodecadienoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05176,"FAD [Mitochondria] + H2O [Mitochondria] + Trans5,8Tetradecadienoyl Coenzyme A [Mitochondria]  -> FADH2 [Mitochondria] + 3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05177,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + 5,8,11-Tetradecatrienoyl Coenzyme A [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + 3,6,9-Dodecatrienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05178,"CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome] + 5,8,11-Tetradecatrienoyl Coenzyme A [Peroxisome]  -> acetyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + 3,6,9-Dodecatrienoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05179,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + myristoyl-CoA [Mitochondria] + NAD+ [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + lauroyl-CoA [Mitochondria] + NADH [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05180,"CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + myristoyl-CoA [Peroxisome] + NAD+ [Peroxisome]  -> acetyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + lauroyl-CoA [Peroxisome] + NADH [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05181,"FAD [Mitochondria] + H2O [Mitochondria] + myristoyl-CoA [Mitochondria]  -> (S)-3-hydroxytetradecanoyl-CoA [Mitochondria] + FADH2 [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05182,"CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome] + Tetradecanedioyl Coenzyme A [Peroxisome]  -> acetyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + Dodecanedioyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05183,"ATP [Peroxisome] + CoA [Peroxisome] + pristanic acid [Peroxisome]  -> AMP [Peroxisome] + PPi [Peroxisome] + Pristanoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05184,"CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome] + Pristanoyl Coenzyme A [Peroxisome]  -> 4,8,12-trimethyltridecanoyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + propanoyl-CoA [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05185,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + pentadecanoyl-CoA [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + tridecanoyl-CoA [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05186,"2-hydroxyphytanoyl-CoA [Peroxisome] + H2O [Peroxisome] + NADP+ [Peroxisome]  -> formyl-CoA [Peroxisome] + 2 H+ [Peroxisome] + NADPH [Peroxisome] + pristanic acid [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05187,"2-hydroxyphytanoyl-CoA [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome]  -> formyl-CoA [Peroxisome] + 2 H+ [Peroxisome] + NADH [Peroxisome] + pristanic acid [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05188,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + palmitoleoyl-CoA [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + 7-Tetradecenoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05189,"7-hexadecenoyl-CoA [Peroxisome] + CoA [Peroxisome] + FAD [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome]  -> 5-tetradecenoyl-CoA [Peroxisome] + acetyl-CoA [Peroxisome] + FADH2 [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05190,"FAD [Mitochondria] + H2O [Mitochondria] + palmitoleoyl-CoA [Mitochondria]  -> FADH2 [Mitochondria] + 3-Hydroxyhexadecenoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05191,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + 7,10-Hexadecadienoyl Coenzyme A [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + 5,8-Tetradecadienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05192,"FAD [Mitochondria] + H2O [Mitochondria] + Trans7,10-Hexadecadienoyl Coenzyme A [Mitochondria]  -> FADH2 [Mitochondria] + 3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR05193,"CoA [Peroxisome] + H2O [Peroxisome] + NAD+ [Peroxisome] + 2,7,10-Hexadecatrienoyl Coenzyme A [Peroxisome]  -> acetyl-CoA [Peroxisome] + H+ [Peroxisome] + NADH [Peroxisome] + 5,8-Tetradecadienoyl Coenzyme A [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05194,"CoA [Mitochondria] + FAD [Mitochondria] + H2O [Mitochondria] + NAD+ [Mitochondria] + 7,10,13-Hexadecatrienoyl Coenzyme A [Mitochondria]  -> acetyl-CoA [Mitochondria] + FADH2 [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] + 5,8,11-Tetradecatrienoyl Coenzyme A [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
